Object,Owner,Time,XPos,Ypos,ZPos,XRot,YRot,ZRot,Status
Square (1),0,14:02:29.6269320,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:29.6270200,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:29.6270510,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:29.7388740,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:29.7389640,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:29.7389940,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:29.8693260,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:29.8694130,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:29.8694470,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:29.9860260,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:29.9860970,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:29.9861260,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.0985360,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.0986170,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.0986470,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.2286640,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.2288260,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.2288570,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.3343520,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.3344390,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.3344690,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.4659760,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.4660550,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.4660870,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.5716100,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.5717050,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.5717360,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.7032110,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.7032900,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.7033220,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.8288890,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.8290050,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square,0,14:02:30.8290340,1.357447,-0.8450004,3.079977,0.08069503,351.7886,0.3260062,Square
Square (1),0,14:02:30.9417420,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:30.9418240,1.400187,-0.7994849,3.057839,0.02787436,350.9563,0.001121315,ShapeSortingCube 
Square (1),0,14:02:31.0581720,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.0582930,1.400154,-0.7994545,3.05779,-0.00384384,350.9562,0.03073971,ShapeSortingCube 
Square (1),0,14:02:31.1700800,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.1701590,1.400198,-0.7994871,3.057833,0.02353844,350.956,-0.003537666,ShapeSortingCube 
Square (1),0,14:02:31.3019910,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.3020890,1.400154,-0.7994547,3.05779,-0.00348045,350.9563,0.03075123,ShapeSortingCube 
Square (1),0,14:02:31.4131750,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.4132590,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:31.5373090,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.5374000,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:31.6640890,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.6641690,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:31.7719900,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.7720860,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:31.9005040,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:31.9006660,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.0116390,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:32.0117310,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.1359050,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:32.1360040,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.2634950,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:32.2635980,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.3873550,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:32.3874370,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.4962790,1.413411,-0.8565552,2.832683,0.007845618,59.39209,0.0201114,Square (1)
ShapeSortingCube ,0,14:02:32.4963650,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.6220040,1.413412,-0.8565549,2.832675,-0.00069872,59.39207,-0.0006721426,Square (1)
ShapeSortingCube ,0,14:02:32.6220980,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.7328690,1.413412,-0.856555,2.832675,-6.552506E-05,59.39206,4.123547E-05,Square (1)
ShapeSortingCube ,0,14:02:32.7329570,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.8601400,1.413412,-0.856555,2.832675,-7.860481E-05,59.39205,3.395923E-05,Square (1)
ShapeSortingCube ,0,14:02:32.8602240,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:32.9784370,1.413412,-0.8565549,2.832675,-5.642005E-05,59.39204,5.674954E-05,Square (1)
ShapeSortingCube ,0,14:02:32.9785120,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.1095030,1.413412,-0.856555,2.832675,-8.078126E-05,59.39202,5.105704E-05,Square (1)
ShapeSortingCube ,0,14:02:33.1095820,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.2213520,1.413412,-0.856555,2.832675,-7.896375E-05,59.39201,4.071178E-05,Square (1)
ShapeSortingCube ,0,14:02:33.2214270,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.3510870,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.3511680,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.4592530,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.4593280,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.5883010,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.5883990,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.6966500,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.6967430,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.8262330,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.8263140,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:33.9344500,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:33.9345330,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:34.0683110,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.0683950,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Square (1),0,14:02:34.1786230,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.1786990,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.1787270,1.373449,-0.6866208,2.895982,342.8512,348.846,357.3472,Triangle (1)
Square (1),0,14:02:34.3052650,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.3053480,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.3053760,1.388173,-0.7212922,2.88331,339.4133,356.1437,351.3126,Triangle (1)
Square (1),0,14:02:34.4103830,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.4104640,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.4104920,1.37423,-0.7266748,2.880509,337.2842,352.9406,349.6445,Triangle (1)
Square (1),0,14:02:34.5353830,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.5354570,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.5354870,1.380403,-0.7234313,2.87622,336.9189,355.2224,349.9711,Triangle (1)
Square (1),0,14:02:34.6605340,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.6606200,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.6606490,1.384262,-0.7186733,2.873161,337.0455,355.3811,350.9313,Triangle (1)
Square (1),0,14:02:34.7722430,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.7723300,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.7723570,1.386006,-0.7151392,2.871654,337.0349,356.2019,350.4414,Triangle (1)
Square (1),0,14:02:34.8980080,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:34.8980970,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:34.8981240,1.389061,-0.7145432,2.869984,338.218,356.584,352.6759,Triangle (1)
Square (1),0,14:02:35.0138700,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:35.0139520,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.0139810,1.389491,-0.7174935,2.869013,338.1387,356.2564,352.3474,Triangle (1)
Square (1),0,14:02:35.1449120,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:35.1449910,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.1450190,1.386022,-0.7237089,2.869231,338.4188,355.8644,350.791,Triangle (1)
Square (1),0,14:02:35.2529410,1.413412,-0.856555,2.832675,-7.508371E-05,59.392,4.49281E-05,Square (1)
ShapeSortingCube ,0,14:02:35.2530190,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.2530480,1.384779,-0.8126669,2.868153,338.4188,355.8644,350.791,Triangle (1)
Square (1),0,14:02:35.3850290,1.413414,-0.8565551,2.832672,-0.001242584,59.39218,359.9908,Square (1)
ShapeSortingCube ,0,14:02:35.3851030,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.3851320,1.383289,-0.8563712,2.878913,1.210036,350.1993,0.380288,Triangle (1)
Square (1),0,14:02:35.4906480,1.413412,-0.856555,2.832675,-0.0002484117,59.39195,6.138465E-06,Square (1)
ShapeSortingCube ,0,14:02:35.4907690,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.4907970,1.383522,-0.8565613,2.878507,359.9697,350.1641,359.9625,Triangle (1)
Square (1),0,14:02:35.6220510,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:35.6221630,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.6221970,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:35.7477110,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:35.7477870,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.7478160,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:35.8551710,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:35.8552700,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.8553000,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:35.9805130,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:35.9805920,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:35.9806230,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.0911800,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.0912910,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.0913220,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.2175370,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.2176280,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.2176620,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.3294150,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.3295300,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.3295620,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.4531960,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.4532770,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.4533130,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.5784340,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.5785180,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.5785480,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.6903410,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.6904650,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.6905000,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.8152120,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.8152840,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.8153140,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:36.9407060,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:36.9407860,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:36.9408150,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.0530110,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.0530990,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.0531300,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.1785790,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.1786720,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.1787080,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.2983870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.2984890,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.2985240,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.4220650,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.4221710,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.4222280,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.5448660,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.5449470,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.5449810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.6500270,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.6501150,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.6501440,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.7811940,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.7812760,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.7813050,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:37.9018250,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:37.9019200,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:37.9019500,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.0167470,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.0168340,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.0168690,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.1295210,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.1296150,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.1296460,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.2558400,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.2559860,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.2560250,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.3786270,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.3787140,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.3787450,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.5005700,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.5007070,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.5007420,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.6218360,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.6219620,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.6219970,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.7336630,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.7337940,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.7338320,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.8591970,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.8593370,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.8593710,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:38.9705220,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:38.9706130,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:38.9706570,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.0957070,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.0957990,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.0958320,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.2208660,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.2209680,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.2210030,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.3326540,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.3327530,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.3327930,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.4576830,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.4578490,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.4578910,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.5688310,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.5689200,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.5689540,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
